"id","sexo","tramo_edad","quintil_ingreso","educ","ideologia","trade_crecimiento_desigualdad","trade_ambiente_empleo","trade_derechos_laborales","provision_pensiones","provision_salud","provision_educ_escolar","provision_educ_universitaria","provision_cuidado_ninos","provision_cuidado_mayores","zona","region","condicion_exp","emocion_pais","eval_pais_retro","eval_pais_prospectivo","problema_delincuencia","problema_migracion","problema_crecimiento","problema_desempleo","problema_salud","problema_corrupcion","problema_pobreza","problema_sueldos","problema_precios","problema_educacion","problema_pensiones","problema_vivienda","problema_genero","problema_ambiente","problema_transporte","problema_desigualdad","emergencia_economica","medida_imp_empresas","medida_tramites_amb","medida_gratuidad","medida_contrib_adulto","medida_imp_inversionistas","percep_benef_empresas","percep_necesarias","percep_prioriza_ricos","percep_bases_solidas","percep_confianza_plan","gob_distinto_campana","gob_favorece_ricos","gob_buen_camino","gob_capacidad","tiempo_confianza_gob","meta_prioritaria_kast","voto_2da_vuelta","eval_gobierno_kast","gob_vs_expectativa","intervencion_estado","trade_estado_grande","resp_estado_pensiones","resp_estado_empleo","resp_estado_educ_uni","resp_estado_salud","resp_estado_vivienda","resp_estado_transporte","resp_estado_internet","fichas_salud","fichas_educ","fichas_pensiones","fichas_seguridad","fichas_vivienda","fichas_fomento","fichas_redes","justo_pension_aporte","justo_educ_pago","justo_salud_pago","imp_prefiero_menos","imp_justo_ricos_mas","imp_mal_gasto_estado","imp_bajar_genera_empleo","chequeo_atencion","redistrib_reducir_diferencias","redistrib_ayuda_pobres","redistrib_nivel_vida_desemp","imp_aumentar_altos_ingresos","imp_herencia_ricos","educacion_nivel","actividad_principal","ingreso_hogar","llega_fin_mes","impacto_alza_precios","economia_hogar_retro","economia_hogar_prospectiva","autoubicacion_izq_der","edad_grupo_banda","educacion_nivel_r","ingreso_hogar_r","zona_r","autoubicacion_izq_der_r","ponderador","gse"
873,"Hombre","30-49","Q3","Básica hasta media","Izquierda",1,1,1,2,2,2,2,2,2,1,5,1,10,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,1,1,1,1,5,2,5,1,1,5,5,1,1,2,7,1,2,2,4,5,1,1,1,1,1,1,2,2,2,2,1,1,1,1,5,1,1,1,5,3,1,2,3,5,4,7,7,5,1,5,2,3,2,2,4,2,13,14,18,13,2.3398334969814,"C3"
874,"Hombre","50-99","Q3","Básica hasta media","Izquierda",2,2,2,1,1,1,2,1,1,1,13,3,12,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,4,5,3,5,3,1,5,5,1,2,6,6,2,2,3,4,5,1,1,1,1,1,1,1,2,1,1,2,1,2,1,5,1,1,1,5,5,1,2,2,7,7,6,6,5,1,6,2,2,3,3,5,3,13,14,13,13,3.005159302725,"C3"
875,"Hombre","30-49","Q4","Universitaria o más","Centro",2,2,2,1,1,1,1,1,1,5,9,3,12,4,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,3,5,4,4,4,5,2,2,5,5,1,1,2,1,2,2,2,5,4,1,1,1,1,1,1,1,2,2,2,2,2,0,0,4,2,2,3,5,4,2,2,7,7,7,7,7,9,1,8,2,3,2,3,6,2,12,15,19,6,0.39610498361358,"ABC1"
876,"Mujer","30-49","Q3","Técnica superior","Ninguno",2,3,2,1,1,1,1,1,1,1,5,3,12,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,4,4,2,4,2,4,4,3,4,4,2,2,4,4,3,2,1,1,1,4,3,1,1,1,1,1,1,2,1,2,1,1,1,3,1,5,2,2,2,4,2,4,2,7,7,4,5,5,7,1,5,1,4,3,4,12,2,11,14,18,12,0.19831838102018,"C3"
877,"Hombre","30-49","Q5","Universitaria o más","Centro",2,2,3,2,2,2,2,2,2,5,9,3,12,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,5,4,4,2,4,3,2,5,4,1,2,3,3,2,2,2,4,4,1,1,1,1,1,1,1,2,1,1,3,1,1,1,4,2,2,2,4,4,2,2,7,7,7,5,4,10,1,10,4,3,2,4,6,2,12,16,19,6,1.16391767501918,"ABC1"
878,"Mujer","18-29","Q1","Universitaria o más","Ninguno",3,3,1,1,2,2,2,2,1,1,13,3,10,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,1,1,4,3,3,3,4,4,3,3,2,3,3,3,3,2,3,4,1,1,1,1,1,1,1,2,1,1,2,1,2,1,3,1,1,2,3,4,3,2,1,7,5,5,1,8,5,2,1,4,2,3,12,1,12,12,13,12,0.10710030829931,"E"
879,"Mujer","30-49","Q2","Técnica superior","Izquierda",1,2,1,1,1,1,1,1,1,1,13,2,7,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,1,1,1,3,3,5,1,5,1,1,4,5,1,1,6,1,2,2,2,4,5,1,2,1,1,1,1,2,2,2,2,1,1,1,1,3,1,1,1,5,2,1,2,5,5,4,6,7,7,1,3,2,4,1,1,4,2,11,13,13,13,0.11057580414589,"C3"
880,"Mujer","18-29","Q5","Universitaria o más","Izquierda",2,1,2,1,1,1,1,1,1,1,13,2,6,4,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,5,3,4,2,5,3,1,5,4,2,1,3,5,4,2,2,4,4,1,1,1,1,1,1,1,3,2,2,1,1,1,0,4,1,1,2,5,3,3,2,6,6,6,5,4,9,2,9,1,3,2,3,4,1,12,16,13,13,1.4298698381443,"C3"
881,"Mujer","30-49","Q2","Técnica superior","Derecha",2,2,2,1,1,1,2,1,1,5,9,1,12,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,NA,4,3,4,3,4,3,3,3,4,3,4,2,4,2,3,3,3,3,1,1,1,1,1,1,2,2,1,1,3,2,0,1,4,2,2,2,3,4,3,2,5,5,4,5,5,7,5,3,3,3,2,4,9,2,11,13,19,14,0.19831777178165,"C3"
882,"Hombre","30-49","Q5","Universitaria o más","Derecha",1,1,1,1,1,1,1,1,1,1,5,1,14,5,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,1,1,1,1,5,1,5,1,1,5,5,1,1,6,3,1,2,2,5,5,1,1,1,1,1,1,1,2,2,2,2,1,0,1,5,1,1,1,5,1,1,2,7,7,7,7,7,10,1,9,1,4,1,5,11,2,12,16,18,14,0.86349425358997,"ABC1"
883,"Mujer","50-99","Q2","Universitaria o más","Derecha",3,2,4,2,1,1,1,1,1,1,13,1,3,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,4,5,2,3,4,3,4,4,3,3,4,4,3,3,1,3,3,3,4,1,1,1,1,1,1,1,2,0,3,5,0,0,0,3,4,2,2,5,3,2,2,4,5,5,5,5,8,4,4,2,3,2,2,9,3,12,13,13,14,0.1272101808033,"C3"
884,"Hombre","18-29","Q2","Técnica superior","Derecha",4,3,2,2,2,2,2,2,2,1,6,3,1,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,5,3,5,4,2,4,2,4,4,3,2,4,3,5,4,1,3,3,2,1,1,2,2,1,2,2,2,3,1,2,2,0,1,1,4,2,1,3,3,5,4,2,1,3,1,3,4,7,1,3,2,2,3,4,9,1,11,13,18,14,0.10749160789592,"D"
885,"Mujer","30-49","Q3","Técnica superior","Izquierda",1,2,2,1,1,1,1,1,1,1,13,3,9,5,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,4,2,5,5,3,3,4,3,2,4,4,2,2,6,1,2,2,2,4,4,1,1,1,1,1,2,2,3,2,1,1,1,1,1,4,2,1,2,5,3,2,2,3,4,4,5,4,7,1,5,1,4,1,1,4,2,11,14,13,13,0.14904734769662,"C3"
886,"Mujer","50-99","Q4","Técnica superior","Ninguno",3,2,3,2,2,2,2,2,2,1,13,2,1,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,2,4,3,3,4,3,4,3,4,3,4,3,6,3,1,2,2,3,3,1,2,1,1,1,1,1,2,2,1,2,1,1,1,4,3,2,3,4,4,3,2,4,5,4,5,4,7,1,8,3,2,3,3,12,3,11,15,13,12,0.97362015067319,"C2"
887,"Hombre","50-99","Q5","Universitaria o más","Derecha",4,4,2,1,1,1,2,2,2,1,13,2,12,3,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,5,2,4,1,4,3,4,2,4,3,3,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,0,2,1,5,2,2,1,4,4,2,2,4,5,4,5,2,9,1,9,2,3,4,3,9,3,12,16,13,14,1.10902668603265,"C2"
888,"Mujer","18-29","Q4","Universitaria o más","Izquierda",2,1,1,1,1,1,1,1,1,1,13,1,11,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,1,3,1,4,2,5,2,1,2,4,2,2,7,3,2,2,2,4,5,1,1,1,1,1,1,2,2,2,1,2,1,1,1,3,1,1,2,4,3,1,2,6,6,6,7,7,9,1,7,3,2,2,4,3,1,12,15,13,13,0.48661394269003,"C2"
889,"Mujer","50-99","Q3","Universitaria o más","Ninguno",2,2,2,1,1,3,2,3,1,1,13,1,12,3,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,2,2,2,4,2,4,2,4,2,1,5,5,1,2,6,3,2,2,2,4,4,2,2,2,2,2,2,1,2,1,3,2,1,1,0,4,4,2,2,4,5,1,2,6,5,3,7,3,9,1,5,2,3,2,2,12,3,12,14,13,12,0.17146915815076,"C2"
890,"Hombre","50-99","Q2","Básica hasta media","Ninguno",3,1,3,1,1,1,1,3,3,2,4,3,12,4,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,3,1,1,1,5,1,5,5,1,2,5,1,1,4,1,2,2,3,5,3,1,1,1,1,1,1,1,4,1,2,3,0,0,0,5,1,1,3,5,5,1,2,7,7,4,4,4,5,3,3,2,2,2,3,12,3,13,13,17,12,3.15108855295418,"D"
891,"Mujer","18-29","Q4","Universitaria o más","Derecha",3,3,4,2,2,2,2,2,2,1,13,1,15,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,5,4,1,5,1,4,3,2,1,4,4,3,2,1,3,3,3,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,5,3,3,3,4,3,5,2,4,4,3,4,3,8,2,8,3,2,3,4,7,1,12,15,13,14,0.48661394269003,"C3"
892,"Hombre","18-29","Q3","Universitaria o más","Centro",3,3,3,2,2,2,2,2,2,1,13,3,12,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,3,2,4,3,4,3,4,2,3,3,2,3,4,1,1,3,4,4,1,1,1,1,1,1,2,2,1,2,2,1,1,1,4,1,1,2,3,5,3,2,4,7,6,4,6,8,2,5,2,3,4,4,6,1,12,14,13,6,0.07330616351374,"C3"
893,"Mujer","30-49","Q2","Universitaria o más","Ninguno",2,2,2,2,1,1,2,1,1,2,4,3,6,4,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,2,5,2,4,2,4,3,2,4,4,2,2,2,3,2,2,2,4,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,4,2,2,2,5,4,2,2,6,6,4,7,7,8,5,4,2,3,2,3,12,2,12,13,17,12,0.10521020428823,"C3"
894,"Mujer","30-49","Q5","Técnica superior","Ninguno",2,2,2,1,1,1,1,1,2,1,13,2,10,4,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,4,4,1,3,3,3,3,3,3,3,3,3,2,2,1,2,2,3,3,1,1,1,1,1,1,2,2,2,1,2,1,1,1,3,2,2,3,4,4,3,2,5,5,7,6,5,7,1,9,1,3,2,3,12,2,11,16,13,12,1.67409557922396,"C2"
895,"Mujer","18-29","Q1","Básica hasta media","Derecha",1,1,1,1,3,3,2,3,2,5,8,2,12,3,4,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,4,2,2,5,3,1,3,2,3,2,5,1,3,3,3,5,4,2,3,4,4,1,2,1,1,1,1,2,2,2,1,1,2,1,1,4,5,4,2,5,3,4,2,1,1,4,2,1,5,2,1,2,3,2,2,8,1,13,12,19,14,3.83159556158482,"E"
896,"Hombre","50-99","Q4","Básica hasta media","Izquierda",1,1,1,1,1,1,1,1,1,1,13,1,6,5,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,1,1,1,3,3,5,1,5,1,1,5,5,1,1,6,5,2,2,2,4,5,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,1,1,1,5,3,1,2,7,7,7,7,7,5,1,7,2,4,2,1,1,3,13,15,13,13,4.03583030741315,"C3"
897,"Mujer","50-99","Q2","Universitaria o más","Derecha",3,2,4,2,1,1,1,1,1,1,13,1,3,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,4,5,2,3,4,3,4,4,3,3,4,4,3,3,1,3,3,3,4,1,1,1,1,1,1,1,2,0,3,5,0,0,0,3,4,2,2,5,3,2,2,4,5,5,5,5,8,4,4,2,3,2,2,9,3,12,13,13,14,0.1272101808033,"C3"
898,"Mujer","50-99","Q3","Universitaria o más","Derecha",2,2,2,2,2,2,2,2,2,1,13,1,1,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,2,4,4,2,4,2,4,4,2,2,4,3,5,3,1,1,3,4,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,5,1,1,1,4,4,3,2,4,4,4,1,1,9,1,5,1,4,1,5,8,3,12,14,13,14,0.17146915815076,"C3"
899,"Mujer","50-99","Q3","Universitaria o más","Izquierda",3,2,2,2,2,1,1,1,2,1,5,2,10,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,2,4,2,4,2,4,1,2,4,5,1,1,7,1,5,2,3,5,3,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,3,4,4,2,2,4,6,4,7,7,8,6,5,2,3,2,3,5,3,12,14,18,13,0.22815223729153,"C2"
900,"Hombre","30-49","Q3","Técnica superior","Derecha",3,3,2,3,2,1,3,1,1,5,9,1,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,5,4,2,5,1,5,5,2,2,4,5,3,3,1,1,3,3,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,4,1,1,1,4,2,3,2,5,5,3,5,3,6,4,5,3,3,3,4,7,2,11,14,19,14,0.15393088399645,"D"
901,"Mujer","50-99","Q3","Técnica superior","Derecha",4,3,3,1,3,3,3,3,3,1,13,1,4,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,4,3,5,4,2,4,4,3,3,2,3,5,5,2,3,1,1,1,4,4,1,2,2,1,1,1,2,2,1,0,7,0,0,0,3,4,4,4,4,4,4,2,4,5,5,5,5,7,3,6,2,2,3,4,11,3,11,14,13,14,0.25470971690636,"D"
902,"Hombre","30-49","Q4","Universitaria o más","Derecha",3,2,2,2,2,2,2,2,1,1,5,3,1,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,4,3,4,4,4,3,4,2,2,4,4,2,3,5,6,1,3,2,4,4,1,2,2,1,1,1,2,2,1,2,2,1,1,1,3,4,4,1,5,4,2,2,5,6,5,7,7,9,1,7,4,1,3,3,8,2,12,15,18,14,0.2938647504971,"C2"
903,"Mujer","30-49","Q3","Universitaria o más","Izquierda",1,1,1,2,2,2,2,2,2,1,7,3,13,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,1,1,2,2,1,4,3,4,3,2,4,4,2,3,5,1,2,2,2,4,5,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,1,1,2,5,3,2,2,7,4,7,7,7,10,6,5,4,1,2,3,4,2,12,14,18,13,0.1335068259365,"ABC1"
904,"Hombre","18-29","Q2","Universitaria o más","Centro",4,3,3,3,3,3,3,3,2,5,9,2,8,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3,5,1,1,1,1,2,3,4,3,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,3,2,2,2,2,2,1,1,1,8,1,3,3,3,2,2,6,1,12,13,19,6,0.09753890445268,"D"
905,"Hombre","30-49","Q2","Básica hasta media","Ninguno",2,2,2,2,2,2,2,2,2,1,6,2,11,5,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,1,1,4,2,3,4,3,5,2,1,5,5,2,1,1,1,3,2,2,4,4,1,1,1,1,1,1,1,2,1,1,2,3,1,0,4,1,1,2,4,4,3,2,5,4,5,5,5,5,4,3,2,3,1,3,12,2,13,13,18,12,1.73588443199174,"C3"
906,"Mujer","50-99","Q3","Técnica superior","Izquierda",1,1,1,2,2,2,2,2,2,5,9,1,12,4,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,2,3,1,5,1,5,1,1,3,5,3,2,6,1,2,2,2,4,3,1,1,2,1,1,1,2,2,2,2,1,1,1,1,5,3,3,2,5,3,1,2,4,5,3,2,2,7,3,6,4,2,3,3,1,3,11,14,19,13,0.456822031711,"C2"
907,"Hombre","50-99","Q2","Técnica superior","Izquierda",3,4,3,3,1,1,1,3,1,1,5,2,12,5,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,2,2,2,4,2,4,3,4,3,3,4,4,2,3,1,3,2,2,2,4,3,1,2,1,1,1,1,2,2,2,1,2,1,1,1,4,3,3,4,2,3,2,2,7,7,7,7,7,7,4,3,3,4,1,3,1,3,11,13,18,13,0.14478383205898,"D"
908,"Mujer","30-49","Q2","Técnica superior","Derecha",2,2,2,1,1,1,2,1,1,5,9,1,12,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,4,3,4,3,4,3,3,3,4,3,4,2,4,2,3,3,3,3,1,1,1,1,1,1,2,2,1,1,3,2,0,1,4,2,2,2,3,4,3,2,5,5,4,5,5,7,5,3,3,3,2,4,9,2,11,13,19,14,0.19831777178165,"C3"
909,"Hombre","50-99","Q2","Universitaria o más","Izquierda",2,3,1,2,2,2,1,1,1,1,5,2,12,4,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,4,1,5,2,4,3,5,3,4,4,5,2,3,3,3,2,2,2,4,4,1,1,1,1,1,1,1,2,1,2,2,1,1,1,4,3,2,2,4,4,3,2,7,7,6,5,7,8,1,3,1,4,1,1,3,3,12,13,18,13,0.09746766671693,"D"
910,"Hombre","50-99","Q5","Universitaria o más","Izquierda",2,2,2,2,2,2,2,2,2,1,13,3,12,4,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,2,2,4,2,4,3,4,2,1,5,5,1,2,2,1,2,2,2,4,5,1,1,1,1,1,1,2,2,1,2,1,1,1,2,4,2,2,2,4,4,2,2,2,6,7,6,6,10,1,10,4,3,2,2,5,3,12,16,13,13,1.10902668603265,"ABC1"
911,"Mujer","50-99","Q1","Básica hasta media","Ninguno",4,4,4,1,1,1,1,1,1,5,9,1,12,4,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,4,4,3,5,4,5,2,4,3,4,4,3,4,4,3,3,5,3,3,4,4,1,1,1,1,1,1,1,2,1,2,1,1,1,2,3,2,2,1,3,4,4,2,1,7,7,4,4,5,1,1,2,3,2,3,12,3,13,12,19,12,4.03583030741315,"C3"
912,"Mujer","18-29","Q2","Universitaria o más","Ninguno",4,2,2,1,1,1,1,1,1,1,13,3,9,5,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,1,2,1,4,1,1,2,5,1,1,5,5,1,1,2,1,2,2,2,4,3,1,1,1,1,1,1,2,2,2,2,1,1,1,1,4,1,1,2,3,3,2,2,4,7,7,5,6,9,4,3,2,4,1,1,12,1,12,13,13,12,0.09444443264706,"C3"
913,"Mujer","30-49","Q3","Universitaria o más","Izquierda",1,1,1,2,2,2,2,2,2,1,7,3,13,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,4,1,1,2,2,1,4,3,4,3,2,4,4,2,3,5,1,2,2,2,4,5,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,1,1,2,5,3,2,2,7,4,7,7,7,10,6,5,4,1,2,3,4,2,12,14,18,13,0.1335068259365,"ABC1"
914,"Mujer","18-29","Q4","Universitaria o más","Derecha",3,3,4,2,2,2,2,2,2,1,13,1,15,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,4,5,4,1,5,1,4,3,2,1,4,4,3,2,1,3,3,3,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,5,3,3,3,4,3,5,2,4,4,3,4,3,8,2,8,3,2,3,4,7,1,12,15,13,14,0.48661394269003,"C3"
915,"Mujer","18-29","Q1","Básica hasta media","Centro",1,1,1,1,2,2,2,2,2,1,13,3,9,5,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,4,1,3,2,5,1,5,1,1,5,5,1,1,2,6,2,2,3,5,5,1,1,1,1,1,1,1,4,2,0,1,3,0,NA,4,1,1,1,5,5,1,2,7,5,6,7,7,5,1,2,1,4,1,1,6,1,13,12,13,6,2.13637818021955,"D"
916,"Hombre","50-99","Q3","Básica hasta media","Derecha",4,4,4,1,1,1,1,1,1,3,2,1,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,4,4,4,4,3,4,3,4,4,4,3,4,4,2,3,1,1,1,5,4,1,1,1,1,1,1,1,3,0,3,4,0,0,0,3,3,3,2,4,4,4,2,5,5,5,5,4,5,6,5,2,4,3,4,11,3,13,14,17,14,4.03583030741315,"C3"
917,"Mujer","18-29","Q2","Universitaria o más","Izquierda",1,1,1,2,1,1,1,1,2,1,5,2,7,4,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,2,1,1,3,1,4,2,5,2,1,5,5,1,5,3,3,2,2,2,4,3,1,1,1,1,1,1,1,2,3,1,2,2,0,0,3,2,1,2,4,4,2,2,7,6,7,6,5,8,1,4,2,2,3,3,2,1,12,13,18,13,0.12566521490245,"C3"
918,"Hombre","18-29","Q1","Técnica superior","Ninguno",4,3,2,1,3,2,3,3,3,1,13,1,8,2,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,3,1,3,2,3,3,3,3,3,1,2,1,2,3,2,3,2,2,3,2,1,1,1,1,1,1,4,1,1,1,1,1,1,2,3,3,2,2,3,3,2,5,5,4,4,3,6,1,1,4,2,3,4,12,1,11,12,13,12,0.0916115438483,"D"
919,"Mujer","30-49","Q5","Universitaria o más","Centro",2,4,4,2,2,2,2,2,2,1,13,1,6,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,1,1,3,1,5,2,5,3,1,5,4,2,1,6,6,2,2,2,4,3,1,1,1,1,1,1,2,2,2,1,2,1,1,1,5,2,1,2,5,2,2,2,6,3,2,6,5,9,1,10,4,2,3,3,6,2,12,16,13,6,1.12699178939832,"ABC1"
920,"Hombre","30-49","Q4","Universitaria o más","Ninguno",2,1,1,1,1,1,1,1,1,1,13,3,12,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,3,4,3,3,4,4,3,3,4,4,5,6,5,1,3,4,3,1,1,1,1,1,1,1,2,2,1,2,1,1,1,3,1,1,3,4,3,2,2,3,7,5,6,5,9,1,7,1,4,2,3,12,2,12,15,13,12,0.22085578461164,"ABC1"
921,"Hombre","50-99","Q3","Universitaria o más","Ninguno",2,3,1,1,1,1,1,1,1,1,13,3,12,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,5,3,4,3,4,3,2,5,4,2,4,2,1,3,2,3,3,3,1,1,1,1,1,1,1,2,2,2,1,1,1,1,4,1,1,2,3,4,2,2,4,4,7,4,4,9,1,6,2,3,2,2,12,3,12,14,13,12,0.09873838037047,"C2"
922,"Mujer","30-49","Q2","Universitaria o más","Derecha",2,1,1,1,1,1,1,1,1,1,13,2,9,5,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,3,5,5,3,5,2,5,2,2,5,5,1,1,6,2,4,2,2,5,3,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,3,5,3,3,2,7,7,5,7,7,8,1,4,2,3,3,1,7,2,12,13,13,14,0.07443901347395,"C2"
923,"Mujer","30-49","Q2","Universitaria o más","Derecha",2,1,1,1,1,1,3,1,1,4,11,2,12,4,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4,2,1,3,5,1,5,2,5,3,1,5,5,1,1,3,3,2,2,2,4,4,1,1,2,1,1,1,2,2,3,3,1,0,0,1,4,2,1,2,5,4,1,2,6,7,7,7,5,9,1,3,2,4,2,2,7,2,12,13,19,14,0.13350641580052,"C3"
924,"Mujer","30-49","Q5","Universitaria o más","Izquierda",2,2,2,2,2,2,2,2,2,1,5,3,6,5,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,3,4,3,5,3,5,3,1,5,5,1,1,2,1,3,2,2,4,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,5,1,1,3,4,5,1,2,4,5,3,5,5,9,1,10,3,2,2,2,4,2,12,16,18,13,1.49954487986896,"ABC1"
925,"Hombre","18-29","Q2","Universitaria o más","Izquierda",3,2,3,3,1,1,3,3,1,1,13,2,11,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5,3,1,3,3,4,4,4,3,2,3,3,2,3,4,3,2,2,2,3,2,1,2,1,1,1,1,2,3,3,1,1,0,0,2,2,3,3,3,3,3,3,2,3,3,3,4,2,9,4,3,3,1,3,3,1,1,12,13,13,13,0.05438465094918,"C3"
926,"Hombre","18-29","Q1","Básica hasta media","Ninguno",3,4,4,1,1,2,1,1,1,5,8,1,2,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,3,3,3,4,3,3,3,5,4,4,3,3,3,4,5,2,3,1,1,5,3,1,1,1,1,1,1,1,2,1,1,2,1,1,2,3,3,5,3,3,5,4,2,4,4,4,4,4,5,4,2,2,4,2,4,12,1,13,12,19,12,3.36646211927794,"D"
927,"Hombre","30-49","Q2","Básica hasta media","Centro",1,1,2,1,1,1,1,1,1,1,13,2,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,1,1,5,5,1,5,4,1,5,5,1,1,6,6,2,2,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,1,1,1,1,5,5,2,1,7,7,7,7,5,1,3,1,3,2,3,6,2,13,13,13,6,1.30461417224806,"D"
928,"Mujer","18-29","Q1","Universitaria o más","Izquierda",2,1,2,1,2,1,1,2,2,1,5,2,7,4,5,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,1,2,1,4,2,5,2,5,1,1,5,5,1,1,6,5,2,2,3,3,3,1,1,1,1,1,1,2,3,2,2,1,1,1,0,3,1,1,2,4,5,3,2,6,7,6,6,6,8,5,2,2,3,2,3,4,1,12,12,18,13,0.14250478171484,"D"
929,"Mujer","50-99","Q2","Técnica superior","Izquierda",2,2,3,1,1,2,2,2,2,5,10,3,9,4,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,2,5,1,4,4,3,4,3,3,3,5,3,2,2,2,4,2,2,2,4,4,1,1,1,1,1,1,2,3,1,1,2,2,0,1,3,1,1,2,3,4,2,2,1,1,4,3,2,7,1,4,1,3,1,3,5,3,11,13,19,13,0.33890883862505,"C2"
